时间,实际交易动作,是否持仓,大盘状态,代码,名称,现价,日线风控,客观缠论信号,60m笔方向,15分信号,决策理由,日线A中枢ZD,日线C中枢ZD,锁定ZG,15m_DIF,15m_DEA,底分型成立
2026-05-13 15:14:57,二卖,否,警戒,002507,涪陵榨菜,12.23,安全,二卖,向上,底背驰,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,12.23,12.28,12.40,-0.0375,-0.0353,否
2026-05-13 15:14:57,观望,否,警戒,000338,潍柴动力,34.34,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,25.92,23.75,33.85,0.3236,0.2526,否
2026-05-13 15:14:57,观望,否,警戒,000538,云南白药,51.65,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,55.40,54.40,52.89,-0.1908,-0.2064,否
2026-05-13 15:14:57,观望,否,警戒,000858,五粮液,89.15,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,101.59,101.08,91.95,-0.5124,-0.5559,否
2026-05-13 15:14:57,观望,否,警戒,000423,东阿阿胶,52.80,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,51.71,52.11,54.45,-0.2113,-0.2345,否
2026-05-13 15:14:57,二卖,否,警戒,000001,平安银行,11.14,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,11.30,11.03,11.16,-0.0295,-0.0303,否
2026-05-13 15:14:57,二买,否,警戒,000651,格力电器,40.30,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,40.28,40.10,40.19,-0.0131,-0.0251,否
2026-05-13 15:14:57,二买,否,警戒,000895,双汇发展,26.58,安全,二卖+二买,向下,底背驰,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,26.66,26.51,27.43,-0.0982,-0.0826,否
2026-05-13 15:14:57,观望,否,警戒,002415,海康威视,34.49,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,31.96,33.30,36.35,-0.1458,-0.2296,否
2026-05-13 15:14:57,二买,否,警戒,hk03690,美团,88.25,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,83.75,82.15,86.55,0.9860,0.8250,否
2026-05-13 15:14:57,二卖,否,警戒,hk03896,金山云,8.19,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,6.23,7.80,8.28,0.0126,-0.0289,否
2026-05-13 15:14:57,观望,否,警戒,hk00700,腾讯,464.00,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,494.60,486.20,469.00,0.5548,0.0644,否
2026-05-13 15:14:57,二卖,否,警戒,hk09988,阿里巴巴,132.60,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,129.60,126.70,134.20,-0.4094,-0.5429,否
2026-05-13 15:14:57,二卖,否,警戒,hk01024,快手,51.45,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,56.95,51.00,51.85,-0.3163,-0.3420,否
2026-05-13 15:14:57,二买,否,警戒,hk06618,京东健康,48.08,安全,二卖+二买,向下,无信号,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,46.16,46.10,46.88,0.6088,0.5991,否
2026-05-13 15:14:57,观望,否,警戒,hk06862,海底捞,15.01,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,14.62,14.62,15.05,-0.0132,-0.0091,否
2026-05-13 15:14:57,观望,否,警戒,000800,一汽解放,6.48,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,6.63,6.46,6.64,-0.0210,-0.0257,否
2026-05-13 15:14:57,二卖,否,警戒,002312,川发龙蟒,10.75,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,10.34,10.81,10.82,-0.0209,-0.0265,否
2026-05-13 15:14:57,二卖,否,警戒,300037,新宙邦,64.69,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,52.91,60.88,67.45,-0.2069,-0.3076,否
2026-05-13 15:14:57,二买,否,警戒,600536,中国软件,41.77,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,43.80,40.30,39.58,0.0025,-0.0312,否
2026-05-13 15:14:57,观望,否,警戒,600598,北大荒,16.83,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,16.91,15.69,16.89,0.0067,-0.0004,否
2026-05-13 15:14:57,二卖,否,警戒,600764,中国海防,24.27,安全,二卖+二买,向上,无信号,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,23.72,23.71,24.30,0.0256,0.0207,否
2026-05-13 15:14:57,观望,否,警戒,603049,中策橡胶,48.53,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,46.98,48.60,48.72,0.0115,-0.0062,否

2026-05-13 16:19:37,观望,是,警戒,603317,天味食品,16.23,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,12.56,12.98,16.31,0.0472,0.0337,否
2026-05-13 16:19:37,观望,是,警戒,600021,上海电力,18.22,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,18.15,17.63,18.33,0.0286,0.0372,否
2026-05-13 16:19:37,二买,是,警戒,600895,张江高科,37.15,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,36.90,36.21,38.17,-0.1547,-0.2131,否
2026-05-13 16:19:37,二买,是,警戒,000333,美的集团,80.38,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,79.17,78.91,80.89,-0.0370,-0.0979,否
2026-05-13 16:19:37,观望,是,警戒,000429,粤高速A,13.26,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,13.55,12.70,13.12,0.0819,0.0958,否
2026-05-13 16:19:37,观望,是,警戒,hk01810,小米集团,31.86,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,32.78,30.26,31.92,0.0729,-0.0079,否
2026-05-13 16:19:37,二卖,是,警戒,513130,恒生科技ETF,0.64,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,0.61,0.61,0.64,0.0002,-0.0003,否
2026-05-13 16:19:37,观望,否,警戒,sh000001,上证指数,4242.57,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,4101.83,4079.77,4092.83,8.0779,5.6283,否
2026-05-13 16:19:37,二买,否,警戒,510300,沪深300ETF,5.02,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,4.68,4.75,4.91,0.0158,0.0108,否
2026-05-13 16:19:37,二买,否,警戒,588000,科创50ETF,1.86,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,1.55,1.55,1.77,0.0168,0.0119,否
2026-05-13 16:19:37,二卖,否,警戒,512400,有色金属ETF,2.21,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,2.10,2.17,2.23,0.0020,0.0011,否
2026-05-13 16:19:37,二卖,否,警戒,512690,酒ETF,0.46,日线破位,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,0.48,0.48,0.48,-0.0023,-0.0026,否
2026-05-13 16:19:37,二买,否,警戒,159227,航空航天ETF,1.38,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,1.43,1.30,1.37,0.0024,0.0016,否
2026-05-13 16:19:37,二卖,否,警戒,159992,创新药ETF,0.83,安全,二卖+二买,向上,无信号,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,0.83,0.83,0.83,-0.0020,-0.0021,否
2026-05-13 16:19:37,观望,否,警戒,515050,通信ETF,1.16,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,1.08,1.48,2.37,-0.4750,-0.5081,否
2026-05-13 16:19:37,二买,否,警戒,159915,创业板ETF,4.05,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,3.25,3.27,3.82,0.0324,0.0245,否
2026-05-13 16:19:37,观望,否,警戒,588200,科创芯片ETF,3.57,安全,无信号,向上,无信号,客观缠论信号为无信号，60分钟笔方向向上，中枢震荡，观望,2.41,2.65,3.34,0.0374,0.0278,否
2026-05-13 16:19:37,二卖,否,警戒,159755,电池ETF,1.21,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,1.03,1.17,1.22,-0.0011,-0.0028,否
2026-05-13 16:19:37,观望,否,警戒,159899,软件ETF,0.88,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,0.87,0.85,0.87,0.0008,-0.0007,否
2026-05-13 16:19:37,观望,否,警戒,513360,教育ETF,0.50,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,0.49,0.50,0.50,-0.0001,-0.0002,否
2026-05-13 16:19:37,二买,否,警戒,515790,光伏ETF,1.15,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,1.08,1.10,1.09,0.0066,0.0060,否
2026-05-13 16:19:37,二卖,否,警戒,600938,中国海油,36.21,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,34.06,35.29,37.85,-0.0390,-0.0255,否
2026-05-13 16:19:37,观望,否,警戒,601668,中国建筑,4.97,安全,二买,向上,无信号,客观缠论信号为二买，60分钟笔方向向上，中枢震荡，观望,4.88,4.91,4.99,-0.0070,-0.0061,否
2026-05-13 16:19:37,二卖,否,警戒,601288,农业银行,6.66,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,6.53,6.53,6.67,-0.0343,-0.0363,否
2026-05-13 16:19:37,二买,否,警戒,601728,中国电信,6.21,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,6.24,5.91,6.11,0.0225,0.0166,否
2026-05-13 16:19:37,二买,否,警戒,600276,恒瑞医药,55.86,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,52.67,55.00,56.04,0.2975,0.4053,否
2026-05-13 16:19:37,二卖,否,警戒,600177,雅戈尔,7.72,安全,二卖+二买,向上,无信号,客观缠论信号为二卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,7.50,7.63,7.77,-0.0147,-0.0134,否
2026-05-13 16:19:37,二买,否,警戒,600887,伊利股份,27.90,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,27.75,27.36,27.83,-0.0124,-0.0296,否
2026-05-13 16:19:37,二买,否,警戒,601138,工业富联,70.84,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,64.65,63.20,66.91,1.5480,1.5195,否
2026-05-13 16:19:37,一卖,否,警戒,688041,海光信息,348.19,安全,一卖+二买,向上,无信号,客观缠论信号为一卖、二买，60分钟笔方向向上（冲顶模式），因此实际交易动作是一卖（趋势顶背驰卖出）,246.00,320.01,355.50,1.4762,0.5530,否
2026-05-13 16:19:37,观望,否,警戒,688981,中芯国际,121.86,安全,无信号,向下,无信号,客观缠论信号为无信号，60分钟笔方向向下，中枢震荡，观望,120.87,120.05,124.57,0.1240,-0.3354,否
2026-05-13 16:19:37,二卖,否,警戒,601225,陕西煤业,23.45,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,22.32,22.30,24.11,-0.1070,-0.0907,否
2026-05-13 16:19:37,二卖,否,警戒,600900,长江电力,27.00,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,26.66,26.90,27.01,-0.0184,-0.0089,否
2026-05-13 16:19:37,二买,否,警戒,600660,福耀玻璃,57.14,安全,一卖+二买,向下,无信号,客观缠论信号为一卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,56.86,56.88,57.80,-0.5365,-0.5570,否
2026-05-13 16:19:37,二卖,否,警戒,002507,涪陵榨菜,12.23,安全,二卖,向上,底背驰,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,12.23,12.28,12.40,-0.0375,-0.0353,否
2026-05-13 16:19:37,观望,否,警戒,000338,潍柴动力,34.34,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,25.92,23.75,33.85,0.3236,0.2526,否
2026-05-13 16:19:37,观望,否,警戒,000538,云南白药,51.65,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,55.40,54.40,52.89,-0.1908,-0.2064,否
2026-05-13 16:19:37,观望,否,警戒,000858,五粮液,89.15,日线破位,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,101.59,101.08,91.95,-0.5124,-0.5559,否
2026-05-13 16:19:37,观望,否,警戒,000423,东阿阿胶,52.80,安全,二卖,向下,无信号,客观缠论信号为二卖，60分钟笔方向向下，中枢震荡，观望,51.71,52.11,54.45,-0.2113,-0.2345,否
2026-05-13 16:19:37,二卖,否,警戒,000001,平安银行,11.14,安全,二卖,向上,无信号,客观缠论信号为二卖，60分钟笔方向向上（冲顶模式），因此实际交易动作是二卖（笔方向向上时优先卖点）,10.78,11.03,11.16,-0.0295,-0.0303,否
2026-05-13 16:19:37,二买,否,警戒,000651,格力电器,40.30,安全,二买,向下,无信号,客观缠论信号为二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,40.28,39.51,40.19,-0.0131,-0.0251,否
2026-05-13 16:19:37,二买,否,警戒,000895,双汇发展,26.58,安全,二卖+二买,向下,底背驰,客观缠论信号为二卖、二买，60分钟笔方向向下（寻底模式），因此实际交易动作是二买（笔方向向下时优先买点）,26.11,26.51,27.43,-0.0982,-0.0826,否
